x_m,y_m
-0.039574364115390434,1.0992878920941789
0.4601019504728726,1.1172762394193563
0.9597782650611357,1.1352645867445337
1.4594545796493987,1.1532529340697113
1.9591308942376617,1.1712412813948885
2.458807208825925,1.189229628720066
2.958483523414188,1.2072179760452435
3.458159838002451,1.225206323370421
3.957836152590714,1.2431946706955985
4.457512467178978,1.261183018020776
4.950648137593944,1.27891641452812
5.443493116340467,1.3025541396879443
5.942875481452875,1.3265244940421823
6.442300474873689,1.3504968937263815
6.941725468294504,1.3744692934105804
7.44115046171532,1.3984416930947796
7.940575455136134,1.4224140927789786
8.44000044855695,1.4463864924631777
8.939425441977765,1.470358892147377
9.43885043539858,1.494331291831576
9.938275428819393,1.5183036915157753
10.437700422240209,1.5422760911999742
10.937125415661024,1.5662484908841734
11.436550409081839,1.5902208905683726
11.935975402502654,1.6141932902525715
12.435400395923468,1.6381656899367707
12.934825389344285,1.6621380896209699
13.434250382765098,1.686110489305169
13.933675376185914,1.7100828889893682
14.433100369606729,1.7340552886735674
14.943175106159156,1.758487167403502
15.453945714642597,1.7731415477775745
15.954073753330546,1.787145180611169
16.4538778685033,1.8011396958360062
16.953681983676056,1.8151342110608435
17.453486098848813,1.8291287262856806
17.95329021402157,1.8431232415105177
18.453094329194325,1.857117756735355
18.952898444367083,1.871112271960192
19.452702559539837,1.8851067871850293
19.97057392393864,1.8994586939304328
20.48925447707242,1.8970840955264006
20.989870243472637,1.8940805783609673
21.48986124371563,1.8910806323595095
21.989852243958623,1.8880806863580517
22.489843244201616,1.8850807403565937
22.98983424444461,1.8820807943551356
23.4898252446876,1.8790808483536776
23.989816244930594,1.8760809023522196
24.489807245173587,1.8730809563507618
25.00679532114768,1.869847682337411
25.524028847380613,1.8508806584235975
26.024258813695454,1.8318720785801883
26.523898204188587,1.812885781741449
27.023537594681724,1.7938994849027101
27.523176985174857,1.7749131880639708
28.022816375667993,1.7559268912252317
28.522455766161126,1.7369405943864926
29.022095156654263,1.7179542975477533
29.521734547147396,1.6989680007090144
30.030840113269374,1.6795811556919888
30.53994018772924,1.651486725345599
31.039560608966152,1.623508055770866
31.538778448128436,1.5955518567777782
32.037996287290724,1.5675956577846903
32.53721412645301,1.5396394587916025
33.036431965615286,1.5116832597985148
33.53564980477757,1.483727060805427
34.034867643939855,1.455770861812339
34.53408548310214,1.4278146628192512
35.03330332226442,1.3998584638261633
35.5325211614267,1.3719022648330754
36.031739000588985,1.3439460658399875
36.53095683975127,1.3159898668468997
37.03017467891355,1.288033667853812
37.52939251807584,1.2600774688607241
38.02861035723812,1.2321212698676363
38.5278281964004,1.2041650708745484
39.027046035562684,1.1762088718814605
39.52626387472497,1.1482526728883726
40.0193819361154,1.1206210745800917
40.512300996820194,1.0985229386055426
41.01134313115599,1.0765651873642053
41.51085983279211,1.0545864524922162
42.010376534428225,1.0326077176202269
42.50989323606434,1.0106289827482378
43.00940993770046,0.9886502478762486
43.50892663933658,0.9666715130042594
44.0084433409727,0.9446927781322702
44.507960042608815,0.922714043260281
45.00344686475127,0.9009052210225496
45.498720390485765,0.8827585763675844
45.998037459364426,0.8647832206652133
46.49771377395269,0.8467948733400359
46.99739008854095,0.8288065260148584
47.49706640312922,0.8108181786896809
47.996742717717474,0.7928298313645035
48.49641903230574,0.7748414840393261
48.996095346894,0.7568531367141486
49.495771661482266,0.738864789388971
49.99144300711953,0.7210133168944102
50.48684238118252,0.7067994603322062
50.98625848973266,0.6928158778053992
51.48606260490542,0.678821362580562
51.98586672007817,0.6648268473557248
52.48567083525093,0.6508323321308876
52.985474950423686,0.6368378169060505
53.485279065596444,0.6228433016812133
53.9850831807692,0.6088487864563761
54.48488729594196,0.5948542712315389
54.98469141111471,0.5808597560067017
55.48449552628747,0.5668652407818646
55.984299641460225,0.5528707255570274
56.48410375663298,0.5388762103321902
56.98390787180574,0.524881695107353
57.4837119869785,0.5108871798825159
57.98351610215125,0.4968926646576787
58.48332021732401,0.4828981494328415
58.983124332496764,0.4689036342080043
59.48292844766952,0.4549091189831671
59.98074616490262,0.44096842734549047
60.47839941848626,0.4288351480340944
60.97804415916501,0.4168436945739734
61.47790022134316,0.4048471490816977
61.97775628352132,0.39285060358942203
62.47761234569948,0.38085405809714634
62.97746840787763,0.36885751260487054
63.477324470055784,0.35686096711259485
63.97718053223394,0.34486442162031916
64.4770365944121,0.33286787612804336
64.97094960114866,0.3209978975561615
65.46430592326892,0.3145073320246289
65.96361662473392,0.3085157976521984
66.46358062862146,0.3025162296055479
66.96354463250898,0.29651666155889755
67.46350863639653,0.2905170935122472
67.96347264028405,0.28451752546559683
68.46343664417158,0.27851795741894636
68.96340064805912,0.272518389372296
69.46336465194665,0.26651882132564564
69.95243641972193,0.26059602591060727
70.44031082425221,0.2644574448309537
70.93907906281311,0.26944578925319973
71.43905406468795,0.27444553927194815
71.93902906656278,0.2794452892906967
72.43900406843763,0.2844450393094451
72.93897907031247,0.2894447893281935
73.43895407218731,0.2944445393469419
73.93892907406216,0.29944428936569034
74.438904075937,0.30444403938443876
74.92602191588146,0.3092400557895705
75.41144209641311,0.32552355122564025
75.90968673570427,0.3434612916876868
76.40936305029254,0.3614496390128643
76.9090393648808,0.3794379863380417
77.40871567946907,0.3974263336632192
77.90839199405733,0.41541468098839673
78.4080683086456,0.43340302831357413
78.90774462323385,0.45139137563875165
79.40742093782211,0.46937972296392905
79.90023711992741,0.4870996673422572
80.39196766896978,0.5109722189512732
80.89052461001397,0.5359003721982418
81.38990077945289,0.560869180670188
81.8892769488918,0.5858379891421344
82.38865311833074,0.6108067976140804
82.88802928776965,0.6357756060860263
83.38740545720857,0.6607444145579726
83.8867816266475,0.6857132230299188
84.38615779608642,0.7106820315018646
84.88456884620837,0.7356021590117418
85.38280456985183,0.7613920258549253
85.88199931424141,0.7873501603502898
86.38132468208754,0.8133150794782886
86.88065004993368,0.8392799986062875
87.3799754177798,0.8652449177342865
87.87930078562594,0.8912098368622854
88.37862615347207,0.9171747559902843
88.87795152131821,0.9431396751182832
89.37727688916434,0.9691045942462821
